currency	market	7.5	0.7262563418281326
OPEC	oil	8.59	0.6293643555228259
oil	stock	6.34	0.6306965136022474
announcement	production	3.38	0.4320358448813682
announcement	warning	6.0	0.6743962752744044
profit	warning	3.88	0.3929931560114665
profit	loss	7.63	0.6723989212929272
dollar	yen	7.78	0.7447424489953055
dollar	buck	9.22	0.20557434565922292
dollar	profit	7.38	0.7047319074270257
dollar	loss	6.09	0.5116766316014221
computer	software	8.5	0.8814993634710455
network	hardware	8.31	0.5374644087590487
phone	equipment	7.13	0.5856219945419392
equipment	maker	5.91	0.5809693080533395
luxury	car	6.47	0.6528300240476873
five	month	3.38	0.763573674742765
report	gain	3.63	0.4468398161275491
investor	earning	7.13	0.34127621039243383
liquid	water	7.89	0.720036091610707
baseball	season	5.97	0.7002684596432911
game	victory	7.03	0.6572537987054542
game	team	7.69	0.7804397589105938
marathon	sprint	7.47	0.6737567541730105
game	series	6.19	0.7264064545135793
game	defeat	6.97	0.5805513936122059
seven	series	3.56	0.6888040095703242
seafood	sea	7.47	0.3714280714432671
seafood	food	8.34	0.7335304231017401
seafood	lobster	8.7	0.7446100067277945
lobster	food	7.81	0.41027995583667304
lobster	wine	5.7	0.47384790912533575
food	preparation	6.22	0.574445405959093
video	archive	6.34	0.5319259525149979
start	year	4.06	0.7834184270992298
start	match	4.47	0.6903815319192135
game	round	5.97	0.7058391724023505
boxing	round	7.61	0.44275427615969865
championship	tournament	8.36	0.8834082109098912
fighting	defeating	7.41	0.3827033163086399
line	insurance	2.69	0.39349043029325625
day	summer	3.94	0.7914854307230352
summer	drought	7.16	0.5248675615115963
summer	nature	5.63	0.3955577923744926
day	dawn	7.53	0.6748410984851175
nature	environment	8.31	0.7211418334531055
environment	ecology	8.81	0.7096134494659715
nature	man	6.25	0.533843319955521
man	woman	8.3	0.8860337718495821
man	governor	5.25	0.4051796618885566
murder	manslaughter	8.53	0.7269791744716311
soap	opera	7.94	0.535872143734523
opera	performance	6.88	0.5566371546367647
life	lesson	5.94	0.6885821218012477
focus	life	4.06	0.679615167368834
production	crew	6.25	0.3114087152661705
television	film	7.72	0.7306309549364062
lover	quarrel	6.19	0.4434567347782807
viewer	serial	2.97	0.3356147240399552
possibility	girl	1.94	0.2988172192596222
population	development	3.75	0.4886047831540054
morality	importance	3.31	0.5176231324307183
morality	marriage	3.69	0.48939339798708226
Mexico	Brazil	7.44	0.8076800602107893
gender	equality	6.41	0.699624307819854
change	attitude	5.44	0.6497345636130641
family	planning	6.25	0.4357246810682406
opera	industry	2.63	0.32710087019543976
sugar	approach	0.88	0.13660301703096464
practice	institution	3.19	0.49758608349862143
ministry	culture	4.69	0.4642166139405744
problem	challenge	6.75	0.6222711131746888
size	prominence	5.31	0.2348574687539393
country	citizen	7.31	0.5417164592662698
planet	people	5.75	0.3406201265406724
development	issue	3.97	0.5379986653560401
experience	music	3.47	0.558559975299236
music	project	3.63	0.5280009852343868
glass	metal	5.56	0.7708716139798337
aluminum	metal	7.83	0.7328648284701466
chance	credibility	3.88	0.5396703095995519
exhibit	memorabilia	5.31	0.46764976109511674
concert	virtuoso	6.81	0.4467847783997639
rock	jazz	7.59	0.7286166885245556
museum	theater	7.19	0.6515203004753632
observation	architecture	4.38	0.3953504437805355
space	world	6.53	0.5679528164069352
preservation	world	6.19	0.3497068933627227
admission	ticket	7.69	0.4821486095923171
shower	thunderstorm	6.31	0.4525080392386313
shower	flood	6.03	0.2704546184456532
weather	forecast	8.34	0.5760974472214887
disaster	area	6.25	0.45028739290909414
governor	office	6.34	0.6593204535241584
architecture	century	3.78	0.7023030782933989

Correlation Score: 0.5028213269137478
